file,status,rows_parsed,rows_loaded,error_limit,errors_seen,first_error,first_error_line,first_error_character,first_error_column_name
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00024.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00029.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00040.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00047.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00056.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00064.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00071.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00083.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00091.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00098.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00104.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00117.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00126.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00134.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00139.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00152.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00160.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00165.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00168.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00179.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00004.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00013.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00020.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00032.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00036.json,LOADED,1000,1000,1,0,,,,
s3://sales-analytics-raw-aqib-test/leads_raw/leads_raw_20260730_223730_part_00043.json,LOADED,1000,1000,1,0,,,,
